File_name,City,Population,Crime_type,Crime_count,Crime_category,Crime_year,City_size,County,State
OIBRS_CrimeData_2021.csv,Macedonia,12120,Aggravated assault,9,violent,2021,small,Summit,Ohio
OIBRS_CrimeData_2021.csv,Macedonia,12120,Burglary,10,property,2021,small,Summit,Ohio
OIBRS_CrimeData_2021.csv,Macedonia,12120,Larceny,186,property,2021,small,Summit,Ohio
OIBRS_CrimeData_2021.csv,Macedonia,12120,Motor vehicle theft,12,property,2021,small,Summit,Ohio
OIBRS_CrimeData_2022.csv,Macedonia,12120,Murder,0,violent,2022,small,Summit,Ohio
OIBRS_CrimeData_2022.csv,Macedonia,12120,Rape,2,violent,2022,small,Summit,Ohio
OIBRS_CrimeData_2022.csv,Macedonia,12120,Robbery,2,violent,2022,small,Summit,Ohio
OIBRS_CrimeData_2022.csv,Macedonia,12120,Aggravated assault,6,violent,2022,small,Summit,Ohio
OIBRS_CrimeData_2022.csv,Macedonia,12120,Burglary,6,property,2022,small,Summit,Ohio
OIBRS_CrimeData_2022.csv,Macedonia,12120,Larceny,289,property,2022,small,Summit,Ohio
OIBRS_CrimeData_2022.csv,Macedonia,12120,Motor vehicle theft,6,property,2022,small,Summit,Ohio
OIBRS_CrimeData_2017.csv,Mansfield,46507,Murder,7,violent,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Mansfield,46507,Rape,50,violent,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Mansfield,46507,Robbery,77,violent,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Mansfield,46507,Aggravated assault,123,violent,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Mansfield,46507,Burglary,578,property,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Mansfield,46507,Larceny,1756,property,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Mansfield,46507,Motor vehicle theft,86,property,2017,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Mansfield,45941,Murder,7,violent,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Mansfield,45941,Rape,62,violent,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Mansfield,45941,Robbery,57,violent,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Mansfield,45941,Aggravated assault,118,violent,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Mansfield,45941,Burglary,445,property,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Mansfield,45941,Larceny,1618,property,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Mansfield,45941,Motor vehicle theft,83,property,2018,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Mansfield,46418,Murder,4,violent,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Mansfield,46418,Rape,52,violent,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Mansfield,46418,Robbery,38,violent,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Mansfield,46418,Aggravated assault,96,violent,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Mansfield,46418,Burglary,401,property,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Mansfield,46418,Larceny,1560,property,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Mansfield,46418,Motor vehicle theft,84,property,2019,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Mansfield,46476,Murder,3,violent,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Mansfield,46476,Rape,56,violent,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Mansfield,46476,Robbery,53,violent,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Mansfield,46476,Aggravated assault,152,violent,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Mansfield,46476,Burglary,309,property,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Mansfield,46476,Larceny,1233,property,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Mansfield,46476,Motor vehicle theft,75,property,2020,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Mansfield,45971,Murder,0,violent,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Mansfield,45971,Rape,48,violent,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Mansfield,45971,Robbery,44,violent,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Mansfield,45971,Aggravated assault,130,violent,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Mansfield,45971,Burglary,338,property,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Mansfield,45971,Larceny,1229,property,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Mansfield,45971,Motor vehicle theft,106,property,2021,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Mansfield,45971,Murder,6,violent,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Mansfield,45971,Rape,43,violent,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Mansfield,45971,Robbery,29,violent,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Mansfield,45971,Aggravated assault,154,violent,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Mansfield,45971,Burglary,292,property,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Mansfield,45971,Larceny,1160,property,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Mansfield,45971,Motor vehicle theft,118,property,2022,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Marietta,13582,Murder,0,violent,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Marietta,13582,Rape,16,violent,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Marietta,13582,Robbery,2,violent,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Marietta,13582,Aggravated assault,10,violent,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Marietta,13582,Burglary,51,property,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Marietta,13582,Larceny,293,property,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Marietta,13582,Motor vehicle theft,22,property,2017,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Marietta,13618,Murder,0,violent,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Marietta,13618,Rape,13,violent,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Marietta,13618,Robbery,4,violent,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Marietta,13618,Aggravated assault,19,violent,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Marietta,13618,Burglary,35,property,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Marietta,13618,Larceny,278,property,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Marietta,13618,Motor vehicle theft,14,property,2018,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Marietta,13547,Murder,1,violent,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Marietta,13547,Rape,17,violent,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Marietta,13547,Robbery,0,violent,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Marietta,13547,Aggravated assault,26,violent,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Marietta,13547,Burglary,28,property,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Marietta,13547,Larceny,226,property,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Marietta,13547,Motor vehicle theft,8,property,2019,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Marietta,13295,Murder,0,violent,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Marietta,13295,Rape,6,violent,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Marietta,13295,Robbery,0,violent,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Marietta,13295,Aggravated assault,7,violent,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Marietta,13295,Burglary,10,property,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Marietta,13295,Larceny,225,property,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Marietta,13295,Motor vehicle theft,7,property,2022,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Marion,36230,Murder,10,violent,2017,small,Marion,Ohio
OIBRS_CrimeData_2017.csv,Marion,36230,Rape,44,violent,2017,small,Marion,Ohio
OIBRS_CrimeData_2017.csv,Marion,36230,Robbery,33,violent,2017,small,Marion,Ohio
OIBRS_CrimeData_2017.csv,Marion,36230,Aggravated assault,34,violent,2017,small,Marion,Ohio
OIBRS_CrimeData_2017.csv,Marion,36230,Burglary,326,property,2017,small,Marion,Ohio
OIBRS_CrimeData_2017.csv,Marion,36230,Larceny,672,property,2017,small,Marion,Ohio
OIBRS_CrimeData_2017.csv,Marion,36230,Motor vehicle theft,34,property,2017,small,Marion,Ohio
OIBRS_CrimeData_2018.csv,Marion,35885,Murder,3,violent,2018,small,Marion,Ohio
OIBRS_CrimeData_2018.csv,Marion,35885,Rape,41,violent,2018,small,Marion,Ohio
OIBRS_CrimeData_2018.csv,Marion,35885,Robbery,27,violent,2018,small,Marion,Ohio
OIBRS_CrimeData_2018.csv,Marion,35885,Aggravated assault,39,violent,2018,small,Marion,Ohio
OIBRS_CrimeData_2018.csv,Marion,35885,Burglary,291,property,2018,small,Marion,Ohio
OIBRS_CrimeData_2018.csv,Marion,35885,Larceny,624,property,2018,small,Marion,Ohio
OIBRS_CrimeData_2018.csv,Marion,35885,Motor vehicle theft,56,property,2018,small,Marion,Ohio
OIBRS_CrimeData_2019.csv,Marion,36000,Murder,0,violent,2019,small,Marion,Ohio
OIBRS_CrimeData_2019.csv,Marion,36000,Rape,33,violent,2019,small,Marion,Ohio
OIBRS_CrimeData_2019.csv,Marion,36000,Robbery,29,violent,2019,small,Marion,Ohio
OIBRS_CrimeData_2019.csv,Marion,36000,Aggravated assault,57,violent,2019,small,Marion,Ohio
OIBRS_CrimeData_2019.csv,Marion,36000,Burglary,260,property,2019,small,Marion,Ohio
OIBRS_CrimeData_2019.csv,Marion,36000,Larceny,615,property,2019,small,Marion,Ohio
OIBRS_CrimeData_2019.csv,Marion,36000,Motor vehicle theft,59,property,2019,small,Marion,Ohio
OIBRS_CrimeData_2020.csv,Marion,35784,Murder,4,violent,2020,small,Marion,Ohio
OIBRS_CrimeData_2020.csv,Marion,35784,Rape,40,violent,2020,small,Marion,Ohio
OIBRS_CrimeData_2020.csv,Marion,35784,Robbery,11,violent,2020,small,Marion,Ohio
OIBRS_CrimeData_2020.csv,Marion,35784,Aggravated assault,38,violent,2020,small,Marion,Ohio
OIBRS_CrimeData_2020.csv,Marion,35784,Burglary,163,property,2020,small,Marion,Ohio
OIBRS_CrimeData_2020.csv,Marion,35784,Larceny,485,property,2020,small,Marion,Ohio
OIBRS_CrimeData_2020.csv,Marion,35784,Motor vehicle theft,69,property,2020,small,Marion,Ohio
OIBRS_CrimeData_2021.csv,Marion,35391,Murder,3,violent,2021,small,Marion,Ohio
OIBRS_CrimeData_2021.csv,Marion,35391,Rape,30,violent,2021,small,Marion,Ohio
OIBRS_CrimeData_2021.csv,Marion,35391,Robbery,22,violent,2021,small,Marion,Ohio
OIBRS_CrimeData_2021.csv,Marion,35391,Aggravated assault,38,violent,2021,small,Marion,Ohio
OIBRS_CrimeData_2021.csv,Marion,35391,Burglary,142,property,2021,small,Marion,Ohio
OIBRS_CrimeData_2021.csv,Marion,35391,Larceny,465,property,2021,small,Marion,Ohio
OIBRS_CrimeData_2021.csv,Marion,35391,Motor vehicle theft,62,property,2021,small,Marion,Ohio
OIBRS_CrimeData_2022.csv,Marion,35391,Murder,4,violent,2022,small,Marion,Ohio
OIBRS_CrimeData_2022.csv,Marion,35391,Rape,35,violent,2022,small,Marion,Ohio
OIBRS_CrimeData_2022.csv,Marion,35391,Robbery,5,violent,2022,small,Marion,Ohio
OIBRS_CrimeData_2022.csv,Marion,35391,Aggravated assault,39,violent,2022,small,Marion,Ohio
OIBRS_CrimeData_2022.csv,Marion,35391,Burglary,151,property,2022,small,Marion,Ohio
OIBRS_CrimeData_2022.csv,Marion,35391,Larceny,486,property,2022,small,Marion,Ohio
OIBRS_CrimeData_2022.csv,Marion,35391,Motor vehicle theft,23,property,2022,small,Marion,Ohio
OIBRS_CrimeData_2017.csv,Martins Ferry,6731,Murder,0,violent,2017,small,Belmont,Ohio
OIBRS_CrimeData_2017.csv,Martins Ferry,6731,Rape,6,violent,2017,small,Belmont,Ohio
OIBRS_CrimeData_2017.csv,Martins Ferry,6731,Robbery,0,violent,2017,small,Belmont,Ohio
OIBRS_CrimeData_2017.csv,Martins Ferry,6731,Aggravated assault,10,violent,2017,small,Belmont,Ohio
OIBRS_CrimeData_2017.csv,Martins Ferry,6731,Burglary,14,property,2017,small,Belmont,Ohio
OIBRS_CrimeData_2017.csv,Martins Ferry,6731,Larceny,60,property,2017,small,Belmont,Ohio
OIBRS_CrimeData_2017.csv,Martins Ferry,6731,Motor vehicle theft,6,property,2017,small,Belmont,Ohio
OIBRS_CrimeData_2018.csv,Martins Ferry,6624,Murder,1,violent,2018,small,Belmont,Ohio
OIBRS_CrimeData_2018.csv,Martins Ferry,6624,Rape,7,violent,2018,small,Belmont,Ohio
OIBRS_CrimeData_2018.csv,Martins Ferry,6624,Robbery,1,violent,2018,small,Belmont,Ohio
OIBRS_CrimeData_2018.csv,Martins Ferry,6624,Aggravated assault,10,violent,2018,small,Belmont,Ohio
OIBRS_CrimeData_2018.csv,Martins Ferry,6624,Burglary,18,property,2018,small,Belmont,Ohio
OIBRS_CrimeData_2018.csv,Martins Ferry,6624,Larceny,69,property,2018,small,Belmont,Ohio
OIBRS_CrimeData_2018.csv,Martins Ferry,6624,Motor vehicle theft,8,property,2018,small,Belmont,Ohio
OIBRS_CrimeData_2019.csv,Martins Ferry,6558,Murder,0,violent,2019,small,Belmont,Ohio
OIBRS_CrimeData_2019.csv,Martins Ferry,6558,Rape,1,violent,2019,small,Belmont,Ohio
OIBRS_CrimeData_2019.csv,Martins Ferry,6558,Robbery,2,violent,2019,small,Belmont,Ohio
OIBRS_CrimeData_2019.csv,Martins Ferry,6558,Aggravated assault,9,violent,2019,small,Belmont,Ohio
OIBRS_CrimeData_2019.csv,Martins Ferry,6558,Burglary,10,property,2019,small,Belmont,Ohio
OIBRS_CrimeData_2019.csv,Martins Ferry,6558,Larceny,65,property,2019,small,Belmont,Ohio
OIBRS_CrimeData_2019.csv,Martins Ferry,6558,Motor vehicle theft,7,property,2019,small,Belmont,Ohio
OIBRS_CrimeData_2020.csv,Martins Ferry,6475,Murder,0,violent,2020,small,Belmont,Ohio
OIBRS_CrimeData_2020.csv,Martins Ferry,6475,Rape,7,violent,2020,small,Belmont,Ohio
OIBRS_CrimeData_2020.csv,Martins Ferry,6475,Robbery,1,violent,2020,small,Belmont,Ohio
OIBRS_CrimeData_2020.csv,Martins Ferry,6475,Aggravated assault,3,violent,2020,small,Belmont,Ohio
OIBRS_CrimeData_2020.csv,Martins Ferry,6475,Burglary,16,property,2020,small,Belmont,Ohio
OIBRS_CrimeData_2020.csv,Martins Ferry,6475,Larceny,53,property,2020,small,Belmont,Ohio
OIBRS_CrimeData_2020.csv,Martins Ferry,6475,Motor vehicle theft,5,property,2020,small,Belmont,Ohio
OIBRS_CrimeData_2022.csv,Martins Ferry,6380,Murder,0,violent,2022,small,Belmont,Ohio
OIBRS_CrimeData_2022.csv,Martins Ferry,6380,Rape,6,violent,2022,small,Belmont,Ohio
OIBRS_CrimeData_2022.csv,Martins Ferry,6380,Robbery,0,violent,2022,small,Belmont,Ohio
OIBRS_CrimeData_2022.csv,Martins Ferry,6380,Aggravated assault,14,violent,2022,small,Belmont,Ohio
OIBRS_CrimeData_2022.csv,Martins Ferry,6380,Burglary,11,property,2022,small,Belmont,Ohio
OIBRS_CrimeData_2022.csv,Martins Ferry,6380,Larceny,32,property,2022,small,Belmont,Ohio
OIBRS_CrimeData_2022.csv,Martins Ferry,6380,Motor vehicle theft,0,property,2022,small,Belmont,Ohio
OIBRS_CrimeData_2017.csv,Mason,33406,Murder,0,violent,2017,small,Warren,Ohio
OIBRS_CrimeData_2017.csv,Mason,33406,Rape,7,violent,2017,small,Warren,Ohio
OIBRS_CrimeData_2017.csv,Mason,33406,Robbery,3,violent,2017,small,Warren,Ohio
OIBRS_CrimeData_2017.csv,Mason,33406,Aggravated assault,4,violent,2017,small,Warren,Ohio
OIBRS_CrimeData_2017.csv,Mason,33406,Burglary,32,property,2017,small,Warren,Ohio
OIBRS_CrimeData_2017.csv,Mason,33406,Larceny,325,property,2017,small,Warren,Ohio
OIBRS_CrimeData_2017.csv,Mason,33406,Motor vehicle theft,5,property,2017,small,Warren,Ohio
OIBRS_CrimeData_2018.csv,Mason,33583,Murder,0,violent,2018,small,Warren,Ohio
OIBRS_CrimeData_2018.csv,Mason,33583,Rape,2,violent,2018,small,Warren,Ohio
OIBRS_CrimeData_2018.csv,Mason,33583,Robbery,2,violent,2018,small,Warren,Ohio
OIBRS_CrimeData_2018.csv,Mason,33583,Aggravated assault,3,violent,2018,small,Warren,Ohio
OIBRS_CrimeData_2018.csv,Mason,33583,Burglary,23,property,2018,small,Warren,Ohio
OIBRS_CrimeData_2018.csv,Mason,33583,Larceny,239,property,2018,small,Warren,Ohio
OIBRS_CrimeData_2018.csv,Mason,33583,Motor vehicle theft,8,property,2018,small,Warren,Ohio
OIBRS_CrimeData_2019.csv,Mason,33939,Murder,0,violent,2019,small,Warren,Ohio
OIBRS_CrimeData_2019.csv,Mason,33939,Rape,2,violent,2019,small,Warren,Ohio
OIBRS_CrimeData_2019.csv,Mason,33939,Robbery,2,violent,2019,small,Warren,Ohio
OIBRS_CrimeData_2019.csv,Mason,33939,Aggravated assault,9,violent,2019,small,Warren,Ohio
OIBRS_CrimeData_2019.csv,Mason,33939,Burglary,18,property,2019,small,Warren,Ohio
OIBRS_CrimeData_2019.csv,Mason,33939,Larceny,197,property,2019,small,Warren,Ohio
OIBRS_CrimeData_2019.csv,Mason,33939,Motor vehicle theft,7,property,2019,small,Warren,Ohio
OIBRS_CrimeData_2020.csv,Mason,34218,Murder,0,violent,2020,small,Warren,Ohio
OIBRS_CrimeData_2020.csv,Mason,34218,Rape,4,violent,2020,small,Warren,Ohio
OIBRS_CrimeData_2020.csv,Mason,34218,Robbery,3,violent,2020,small,Warren,Ohio
OIBRS_CrimeData_2020.csv,Mason,34218,Aggravated assault,4,violent,2020,small,Warren,Ohio
OIBRS_CrimeData_2020.csv,Mason,34218,Burglary,23,property,2020,small,Warren,Ohio
OIBRS_CrimeData_2020.csv,Mason,34218,Larceny,167,property,2020,small,Warren,Ohio
OIBRS_CrimeData_2020.csv,Mason,34218,Motor vehicle theft,25,property,2020,small,Warren,Ohio
OIBRS_CrimeData_2017.csv,Massillon,32265,Murder,2,violent,2017,small,Stark,Ohio
OIBRS_CrimeData_2017.csv,Massillon,32265,Rape,32,violent,2017,small,Stark,Ohio
OIBRS_CrimeData_2017.csv,Massillon,32265,Robbery,27,violent,2017,small,Stark,Ohio
OIBRS_CrimeData_2017.csv,Massillon,32265,Aggravated assault,51,violent,2017,small,Stark,Ohio
OIBRS_CrimeData_2017.csv,Massillon,32265,Burglary,146,property,2017,small,Stark,Ohio
OIBRS_CrimeData_2017.csv,Massillon,32265,Larceny,611,property,2017,small,Stark,Ohio
OIBRS_CrimeData_2017.csv,Massillon,32265,Motor vehicle theft,7,property,2017,small,Stark,Ohio
OIBRS_CrimeData_2018.csv,Massillon,32361,Murder,0,violent,2018,small,Stark,Ohio
OIBRS_CrimeData_2018.csv,Massillon,32361,Rape,35,violent,2018,small,Stark,Ohio
OIBRS_CrimeData_2018.csv,Massillon,32361,Robbery,17,violent,2018,small,Stark,Ohio
OIBRS_CrimeData_2018.csv,Massillon,32361,Aggravated assault,28,violent,2018,small,Stark,Ohio
OIBRS_CrimeData_2018.csv,Massillon,32361,Burglary,120,property,2018,small,Stark,Ohio
OIBRS_CrimeData_2018.csv,Massillon,32361,Larceny,613,property,2018,small,Stark,Ohio
OIBRS_CrimeData_2018.csv,Massillon,32361,Motor vehicle theft,35,property,2018,small,Stark,Ohio
OIBRS_CrimeData_2020.csv,Massillon,32617,Murder,0,violent,2020,small,Stark,Ohio
OIBRS_CrimeData_2020.csv,Massillon,32617,Rape,26,violent,2020,small,Stark,Ohio
OIBRS_CrimeData_2020.csv,Massillon,32617,Robbery,10,violent,2020,small,Stark,Ohio
OIBRS_CrimeData_2020.csv,Massillon,32617,Aggravated assault,27,violent,2020,small,Stark,Ohio
OIBRS_CrimeData_2020.csv,Massillon,32617,Burglary,110,property,2020,small,Stark,Ohio
OIBRS_CrimeData_2020.csv,Massillon,32617,Larceny,645,property,2020,small,Stark,Ohio
OIBRS_CrimeData_2020.csv,Massillon,32617,Motor vehicle theft,45,property,2020,small,Stark,Ohio
OIBRS_CrimeData_2021.csv,Massillon,32679,Murder,0,violent,2021,small,Stark,Ohio
OIBRS_CrimeData_2021.csv,Massillon,32679,Rape,28,violent,2021,small,Stark,Ohio
OIBRS_CrimeData_2021.csv,Massillon,32679,Robbery,8,violent,2021,small,Stark,Ohio
OIBRS_CrimeData_2021.csv,Massillon,32679,Aggravated assault,33,violent,2021,small,Stark,Ohio
OIBRS_CrimeData_2021.csv,Massillon,32679,Burglary,97,property,2021,small,Stark,Ohio
OIBRS_CrimeData_2021.csv,Massillon,32679,Larceny,510,property,2021,small,Stark,Ohio
OIBRS_CrimeData_2021.csv,Massillon,32679,Motor vehicle theft,34,property,2021,small,Stark,Ohio
OIBRS_CrimeData_2017.csv,Maumee,13809,Murder,0,violent,2017,small,Lucas,Ohio
OIBRS_CrimeData_2017.csv,Maumee,13809,Rape,2,violent,2017,small,Lucas,Ohio
OIBRS_CrimeData_2017.csv,Maumee,13809,Robbery,3,violent,2017,small,Lucas,Ohio
OIBRS_CrimeData_2017.csv,Maumee,13809,Aggravated assault,4,violent,2017,small,Lucas,Ohio
OIBRS_CrimeData_2017.csv,Maumee,13809,Burglary,35,property,2017,small,Lucas,Ohio
OIBRS_CrimeData_2017.csv,Maumee,13809,Larceny,349,property,2017,small,Lucas,Ohio
OIBRS_CrimeData_2017.csv,Maumee,13809,Motor vehicle theft,22,property,2017,small,Lucas,Ohio
OIBRS_CrimeData_2018.csv,Maumee,13720,Murder,0,violent,2018,small,Lucas,Ohio
OIBRS_CrimeData_2018.csv,Maumee,13720,Rape,4,violent,2018,small,Lucas,Ohio
OIBRS_CrimeData_2018.csv,Maumee,13720,Robbery,6,violent,2018,small,Lucas,Ohio
OIBRS_CrimeData_2018.csv,Maumee,13720,Aggravated assault,18,violent,2018,small,Lucas,Ohio
OIBRS_CrimeData_2018.csv,Maumee,13720,Burglary,64,property,2018,small,Lucas,Ohio
OIBRS_CrimeData_2018.csv,Maumee,13720,Larceny,354,property,2018,small,Lucas,Ohio
OIBRS_CrimeData_2018.csv,Maumee,13720,Motor vehicle theft,15,property,2018,small,Lucas,Ohio
OIBRS_CrimeData_2019.csv,Maumee,13656,Murder,0,violent,2019,small,Lucas,Ohio
OIBRS_CrimeData_2019.csv,Maumee,13656,Rape,4,violent,2019,small,Lucas,Ohio
OIBRS_CrimeData_2019.csv,Maumee,13656,Robbery,4,violent,2019,small,Lucas,Ohio
OIBRS_CrimeData_2019.csv,Maumee,13656,Aggravated assault,10,violent,2019,small,Lucas,Ohio
OIBRS_CrimeData_2019.csv,Maumee,13656,Burglary,32,property,2019,small,Lucas,Ohio
OIBRS_CrimeData_2019.csv,Maumee,13656,Larceny,381,property,2019,small,Lucas,Ohio
OIBRS_CrimeData_2019.csv,Maumee,13656,Motor vehicle theft,12,property,2019,small,Lucas,Ohio
OIBRS_CrimeData_2020.csv,Maumee,13605,Murder,0,violent,2020,small,Lucas,Ohio
OIBRS_CrimeData_2020.csv,Maumee,13605,Rape,5,violent,2020,small,Lucas,Ohio
OIBRS_CrimeData_2020.csv,Maumee,13605,Robbery,6,violent,2020,small,Lucas,Ohio
OIBRS_CrimeData_2020.csv,Maumee,13605,Aggravated assault,10,violent,2020,small,Lucas,Ohio
OIBRS_CrimeData_2020.csv,Maumee,13605,Burglary,20,property,2020,small,Lucas,Ohio
OIBRS_CrimeData_2020.csv,Maumee,13605,Larceny,298,property,2020,small,Lucas,Ohio
OIBRS_CrimeData_2020.csv,Maumee,13605,Motor vehicle theft,14,property,2020,small,Lucas,Ohio
OIBRS_CrimeData_2021.csv,Maumee,13541,Murder,0,violent,2021,small,Lucas,Ohio
OIBRS_CrimeData_2021.csv,Maumee,13541,Rape,10,violent,2021,small,Lucas,Ohio
OIBRS_CrimeData_2021.csv,Maumee,13541,Robbery,4,violent,2021,small,Lucas,Ohio
OIBRS_CrimeData_2021.csv,Maumee,13541,Aggravated assault,16,violent,2021,small,Lucas,Ohio
OIBRS_CrimeData_2021.csv,Maumee,13541,Burglary,13,property,2021,small,Lucas,Ohio
OIBRS_CrimeData_2021.csv,Maumee,13541,Larceny,372,property,2021,small,Lucas,Ohio
OIBRS_CrimeData_2021.csv,Maumee,13541,Motor vehicle theft,20,property,2021,small,Lucas,Ohio
OIBRS_CrimeData_2022.csv,Maumee,13541,Murder,0,violent,2022,small,Lucas,Ohio
OIBRS_CrimeData_2022.csv,Maumee,13541,Rape,4,violent,2022,small,Lucas,Ohio
OIBRS_CrimeData_2022.csv,Maumee,13541,Robbery,7,violent,2022,small,Lucas,Ohio
OIBRS_CrimeData_2022.csv,Maumee,13541,Aggravated assault,21,violent,2022,small,Lucas,Ohio
OIBRS_CrimeData_2022.csv,Maumee,13541,Burglary,22,property,2022,small,Lucas,Ohio
OIBRS_CrimeData_2022.csv,Maumee,13541,Larceny,357,property,2022,small,Lucas,Ohio
OIBRS_CrimeData_2022.csv,Maumee,13541,Motor vehicle theft,35,property,2022,small,Lucas,Ohio
OIBRS_CrimeData_2017.csv,Mechanicsburg,1585,Murder,0,violent,2017,small,Champaign,Ohio
OIBRS_CrimeData_2017.csv,Mechanicsburg,1585,Rape,2,violent,2017,small,Champaign,Ohio
OIBRS_CrimeData_2017.csv,Mechanicsburg,1585,Robbery,0,violent,2017,small,Champaign,Ohio
OIBRS_CrimeData_2017.csv,Mechanicsburg,1585,Aggravated assault,3,violent,2017,small,Champaign,Ohio
OIBRS_CrimeData_2017.csv,Mechanicsburg,1585,Burglary,9,property,2017,small,Champaign,Ohio
OIBRS_CrimeData_2017.csv,Mechanicsburg,1585,Larceny,60,property,2017,small,Champaign,Ohio
OIBRS_CrimeData_2017.csv,Mechanicsburg,1585,Motor vehicle theft,3,property,2017,small,Champaign,Ohio
OIBRS_CrimeData_2018.csv,Mechanicsburg,1589,Murder,0,violent,2018,small,Champaign,Ohio
OIBRS_CrimeData_2018.csv,Mechanicsburg,1589,Rape,4,violent,2018,small,Champaign,Ohio
OIBRS_CrimeData_2018.csv,Mechanicsburg,1589,Robbery,0,violent,2018,small,Champaign,Ohio
OIBRS_CrimeData_2018.csv,Mechanicsburg,1589,Aggravated assault,3,violent,2018,small,Champaign,Ohio
OIBRS_CrimeData_2018.csv,Mechanicsburg,1589,Burglary,4,property,2018,small,Champaign,Ohio
OIBRS_CrimeData_2018.csv,Mechanicsburg,1589,Larceny,40,property,2018,small,Champaign,Ohio
OIBRS_CrimeData_2018.csv,Mechanicsburg,1589,Motor vehicle theft,3,property,2018,small,Champaign,Ohio
OIBRS_CrimeData_2019.csv,Mechanicsburg,1579,Murder,0,violent,2019,small,Champaign,Ohio
